,actual,actual,actual,actual,crowd,crowd,crowd,crowd,crowd,crowd,crowd,crowd,crowd,crowd,crowd,crowd,crowd,crowd,crowd,crowd,diff,diff,diff,diff,diff,diff,diff,diff,diff,diff,diff,diff,diff,diff,diff,diff
,mean,mean|f=0,mean|f=1,IG,geomean,geomean|f=0,geomean|f=1,majority_mean,majority_mean|f=0,majority_mean|f=1,mean,mean|f=0,mean|f=1,median,median|f=0,median|f=1,IG median,IG,IG geomean,IG majority_mean,IG,IG geomean,IG majority_mean,IG median,geomean,geomean|f=0,geomean|f=1,majority_mean,majority_mean|f=0,majority_mean|f=1,mean,mean|f=0,mean|f=1,median,median|f=0,median|f=1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
income==>50K,0.24080955739999998,0.0,1.0,0.7963839551999999,0.37506902817452586,,,0.4,,,0.3857142857142858,,,0.4,,,,,,,,,,,0.13425947077452588,,,0.15919044260000004,,,0.1449047283142858,,,0.15919044260000004,,
marital.status_Married-civ-spouse,0.45993673409999997,0.0653397782,0.44684829060000003,0.15210656150000001,0.5848067395329899,0.365565249088246,0.41808285588559296,0.7333333333333333,0.3,0.5,0.6296296296296297,0.4148148148148149,0.4592592592592593,0.7,0.4,0.5,-0.020334583881731927,-0.02721044929868621,-0.012221094161874113,0.0026063546598171787,0.17931701079868623,0.16432765566187413,0.14950020684018284,0.17244114538173194,0.12487000543298993,0.300225470888246,0.028765434714407068,0.2733965992333333,0.23466022179999999,0.05315170939999997,0.16969289552962968,0.34947503661481494,0.01241096865925928,0.2400632659,0.3346602218,0.05315170939999997
marital.status_Never-married,0.3280918891,0.33595392630000004,0.045960872400000005,0.0893760024,0.35964783709681064,0.5123469241704052,0.3749208327370857,0.4000000000000001,0.4666666666666666,0.4,0.4035714285714285,0.5464285714285714,0.4071428571428571,0.4,0.55,0.4,-0.013094315719883952,-0.024207902370021798,-0.028824739106004138,-0.015504622516180788,0.1135839047700218,0.11820074150600414,0.10488062491618079,0.10247031811988395,0.03155594799681066,0.17639299787040513,0.3289599603370857,0.0719081109000001,0.13071274036666658,0.3540391276,0.07547953947142855,0.21047464512857134,0.36118198474285707,0.07190811090000004,0.2140460737,0.3540391276
native.country_Hungary,0.00039925059999999996,0.2408135677,0.23076923079999997,1.6041134587307903e-07,0.124899132937904,0.3840896181511061,0.26829897276506554,0.3333333333333333,0.4,0.26666666666666666,0.16153846153846155,0.43846153846153857,0.3307692307692308,0.1,0.4,0.3,0.008965969522397588,-0.015220847257979453,0.008826573881131727,0.04476995083783375,0.015221007669325326,0.008826413469785854,0.04476979042648788,0.008965809111051715,0.124499882337904,0.14327605045110609,0.03752974196506556,0.3329340827333333,0.1591864323,0.03589743586666669,0.16113921093846154,0.19764797076153856,0.09999999996923084,0.09960074940000001,0.1591864323,0.06923076920000001
native.country_Ireland,0.0007370781,0.24083351260000002,0.20833333329999998,3.1716814975490897e-06,0.15086318805446045,0.44198989442870384,0.3721263700435885,0.26666666666666666,0.4666666666666667,0.4000000000000001,0.19999999999999996,0.4812500000000001,0.4218750000000001,0.1,0.5,0.4,-0.02614446499079825,-0.03367355568686359,-0.03005400182941365,-0.01895009418644333,0.03367672736836114,0.0300571735109112,0.01895326586794088,0.0261476366722958,0.15012610995446043,0.20115638182870382,0.16379303674358853,0.26592958856666665,0.22583315406666665,0.1916666667000001,0.19926292189999995,0.2404164874000001,0.21354166670000013,0.09926292190000001,0.2591664874,0.19166666670000004
native.country_Scotland,0.00036853900000000003,0.24080616920000003,0.25,1.2182333986032697e-07,0.1449896328839697,0.4334009114411824,0.4032285133240905,0.20000000000000004,0.5,0.5666666666666667,0.17600000000000002,0.4640000000000001,0.448,0.1,0.5,0.4,-0.02614446499079825,-0.033562298124713896,-0.03059757541639263,-0.026476960419768655,0.03356241994805376,0.03059769723973249,0.026477082243108515,0.026144586814138112,0.1446210938839697,0.1925947422411824,0.1532285133240905,0.19963146100000004,0.25919383079999997,0.31666666666666665,0.17563146100000002,0.22319383080000005,0.198,0.099631461,0.25919383079999997,0.15000000000000002
occupation_Armed-Forces,0.0002764043,0.2408454166,0.11111111109999999,2.1639559509623e-05,0.15288005218547346,0.3887883808120881,0.3530478804041293,0.20000000000000004,0.4,0.3,0.1821428571428572,0.40357142857142864,0.3892857142857144,0.1,0.4,0.3,0.008965969522397588,-0.00944522883441956,-0.0053619657894362635,0.017931939044795175,0.009466868393929182,0.005383605348945887,0.017910299485285552,0.008944329962887965,0.15260364788547345,0.1479429642120881,0.24193676930412933,0.19972359570000003,0.15915458340000002,0.1888888889,0.18186645284285718,0.16272601197142864,0.2781746031857144,0.0997235957,0.15915458340000002,0.1888888889
relationship_Husband,0.4051779736,0.0992874845,0.44857121200000005,0.1166806176,0.4293099693893211,0.39206797071357496,0.4531196025354271,0.43333333333333335,0.4,0.43333333333333335,0.4538461538461538,0.4230769230769231,0.4923076923076922,0.4,0.4,0.5,-0.011619762218132546,-0.028582658171546038,-0.023454362031088416,-0.007014444630924378,0.14526327577154602,0.1401349796310884,0.12369506223092437,0.12830037981813253,0.02413199578932107,0.292780486213575,0.004548390535427049,0.02815535973333333,0.3007125155,0.015237878666666704,0.04866818024615377,0.3237894385769231,0.04373648030769217,0.0051779735999999965,0.3007125155,0.05142878799999995
relationship_Own-child,0.15564632539999998,0.2827628851,0.0132202052,0.055134184,0.5721072719534577,0.4237032147158236,0.4703849903789353,0.6999999999999998,0.5,0.43333333333333335,0.6142857142857141,0.45,0.4928571428571429,0.7,0.45,0.5,-0.02688174174167401,-0.03514450963243476,-0.03685127662496535,-0.02004584760586181,0.09027869363243476,0.09198546062496535,0.07518003160586181,0.08201592574167402,0.41646094655345767,0.1409403296158236,0.4571647851789353,0.5443536745999998,0.21723711489999997,0.42011312813333335,0.4586393888857141,0.16723711489999998,0.4796369376571429,0.5443536746,0.16723711489999998,0.4867797948
sex==Male,0.6692054912,0.10946058859999999,0.3057365764,0.037171387400000006,0.5731876924814858,0.3769123700393096,0.5659325113934844,0.6,0.26666666666666666,0.6,0.5892857142857141,0.4142857142857144,0.5821428571428571,0.6,0.4,0.6,0.0,-0.017747152425701573,-0.01945322531402649,0.053723941005400566,0.05491853982570158,0.056624612714026495,0.01655255360540056,0.037171387400000006,0.09601779871851412,0.2674517814393096,0.2601959349934844,0.06920549119999997,0.15720607806666667,0.29426342359999996,0.07991977691428587,0.3048251256857144,0.27640628074285706,0.06920549119999997,0.29053941140000006,0.29426342359999996
