,3,5,7,9,11
3,0.7272092784273636,0.7652180167201778,0.7981392567767235,0.8229811636769747,0.8263081908371137
4,0.7334510203354951,0.7792105777652653,0.8077110766018677,0.8230587697072071,0.8281038600102761
5,0.7534543526239004,0.7933755454257448,0.8122186177201136,0.8262572233137392,0.8287997948081061
6,0.7611191434120289,0.7982068466405235,0.8148110251208657,0.8237145316859413,0.8288096084781593
7,0.7614118783011736,0.7983287015406365,0.8126300061697336,0.8250061517634657,0.8294015321837798
8,0.7676648302225098,0.8014570787542863,0.8161658911238365,0.8249896493900815,0.8295885579728663
9,0.7673772432672036,0.799743168367836,0.8160540184466382,0.8246944532631036,0.8294134385382722
10,0.7665800609452538,0.8000865123767386,0.817532054661044,0.8248327138641303,0.8288152297909612
11,0.7729603285133537,0.8030765858944051,0.8190189797510276,0.8265036254672223,0.8298167703940643
12,0.7819577652785764,0.8076298723923392,0.8213865967030859,0.8276060322290375,0.8295751967060145
13,0.7769610378330458,0.8089746382020317,0.819620049071678,0.8264980753692521,0.8290904260310843
14,0.7881581007536792,0.8133866462872446,0.8225387624992014,0.8277345344014228,0.8297335284087278
15,0.7847913182464379,0.8118090339342002,0.8241216039843035,0.8281474486454541,0.8303925067021809
16,0.7859765751456246,0.8126145743482844,0.8236966582606543,0.8279793305606138,0.8304604666168828
17,0.7797170990804635,0.8069791503604669,0.8221941452755946,0.8276483582984578,0.830496363551051
18,0.7890564484031902,0.81173851960338,0.8232683827444466,0.8282708393233659,0.8302816285367814
19,0.7895242561377869,0.8117135260260261,0.8239249207651801,0.8282578091722042,0.8299251755079546
20,0.792719114227259,0.8159024706222179,0.8240451297374501,0.8275493913128555,0.8302003787364493
21,0.7864069772897899,0.8144389520837326,0.8245850947356931,0.829113685161225,0.830156640184067
22,0.7934367700479735,0.8177598318065407,0.8254971422552871,0.8287949873077864,0.830160590111388
23,0.7917833842818883,0.8154905424041062,0.8261679303971526,0.8293850451182565,0.8303943473060826
24,0.7962217719714394,0.8178288735876835,0.826338534179126,0.8294757781385107,0.8304792287300597
25,0.7894549697636468,0.816629378048261,0.8250420696627478,0.8285934227112751,0.8299148357133729
26,0.7966428291656017,0.8178799244723447,0.8259030015720508,0.8291367045236726,0.8302119037255339
27,0.7921068523643323,0.8165137121829273,0.8255697635800694,0.8289768132494195,0.8298193015156113
28,0.7970710226516411,0.8184008052267693,0.8264505291528229,0.8301924667353525,0.8305924268683578
29,0.7946035333871105,0.8173153675617106,0.8263503696515663,0.829292023406385,0.8302874240596981
30,0.7976156001413647,0.8181668906273295,0.8262788722898429,0.8296846487444892,0.8303219822215833
31,0.7980780180113624,0.8192847064151918,0.8278415559841755,0.8293877752419972,0.8304306658719891
32,0.7988583132667242,0.8195596126379036,0.8267698943957256,0.8293322917332224,0.8303929175185825
33,0.7989431901981768,0.8174979141375417,0.8265843090430854,0.8299706435158563,0.830680852561338
34,0.7946047463687091,0.8174984670508276,0.8261259993371028,0.8298815825466422,0.8306743369033928
35,0.801216491924105,0.8189199656771134,0.8267022263287221,0.8293139312850083,0.8305037352844866
36,0.7966528980775989,0.8187278884602689,0.8266136483890806,0.8293147126514812,0.8301132963082763
37,0.7999158124214641,0.8209714714714715,0.8285144637656273,0.8301393797387813,0.8305416989462867
38,0.8012403763470918,0.8198494817956253,0.8289152769791067,0.8304716440176879,0.8306219464144996
39,0.799830447801525,0.8212603123402659,0.8280162810749581,0.8294931355890465,0.8305771258292869
40,0.8019078781241348,0.8201857881817989,0.8277303255715822,0.8300172735900796,0.8306211018199049
41,0.8016670031068301,0.8195280125537772,0.8275448174238066,0.8296397877265563,0.8305513196041785
42,0.8017003547763188,0.8211033270637658,0.8273973226883798,0.829760022822024,0.8306096611904457
43,0.7990676930254723,0.8205006467571294,0.828348406751166,0.8298954641143804,0.830617549564192
44,0.8025727191619813,0.8223890917180477,0.8287518447636466,0.8303559325615509,0.830790544866675
45,0.8023775104892127,0.8209985996634933,0.8280196769242646,0.8296912991781675,0.8304085619861883
46,0.8021855948368581,0.8208132920154197,0.8283723415902604,0.8297386998035269,0.8306577270422018
47,0.8019919748538432,0.8213274531180116,0.8283732560685685,0.8304026443331629,0.8307021825682064
48,0.8047099739367028,0.8223751136442294,0.8284191355584308,0.8300489227591954,0.8303124417635721
49,0.805637897372106,0.8211510143787405,0.8287551163197772,0.8301199309349242,0.8306526489920771
50,0.8028779620711137,0.8215057447740296,0.8289354505769068,0.8303802359540393,0.830642812027453
51,0.8031818291030389,0.8200488169352864,0.8282473549014441,0.8302758162084956,0.8305117740746064
52,0.8021640102536047,0.8225837326688391,0.8287762667920578,0.8297387537138202,0.8305834789244031
53,0.8072461382592698,0.8230442991195983,0.8288564377209656,0.8298748610645219,0.8305177333250804
54,0.8035897000724128,0.8216051215776949,0.8284756972730709,0.8299874924791812,0.8305667742210295
55,0.8058008011335805,0.8217631186705324,0.8283716943339614,0.830191378712489,0.8306235702124997
56,0.8027615271521522,0.821696115497146,0.8290420866345068,0.8305191258412669,0.8305887080564607
