,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4
,auc,ci_hi,ci_lo,std,auc,ci_hi,ci_lo,std,auc,ci_hi,ci_lo,std,bestvalue,auc,features,count_features_ratio
,,,,,,,,,,,,,,,,
10,0.02292626728110599,0.07074962281173981,-0.02489708824952783,0.10252938422176458,0.05664136622390892,0.13885064177400114,-0.025567909326183316,0.15511876984373063,0.0,,,0.0,0.2302630638,0.543701996928,"['failures_(-0.003, 1]']",0.06666666666666667
20,0.31614684583510816,0.4322848227996149,0.2000088688706014,0.24899037574443791,0.5119244282153088,0.5838012785600277,0.4400475778705899,0.1356227570564233,0.5299837354296557,,,0.0,0.3597034695,0.543701996928,"['failures_(-0.003, 1]', 'failures_(2, 3]']",0.13333333333333333
30,0.5179192773883747,0.5365640473837523,0.49927450739299717,0.03997287027168079,0.5470397259473049,0.570327163730429,0.5237522881641807,0.04394052468604411,0.5299837354296557,,,0.0,0.4784125703,0.620909279841,"['failures_(-0.003, 1]', 'failures_(2, 3]', 'higher==yes']",0.2
40,0.5367283666154633,0.5587735435626726,0.5146831896682542,0.04726306618132114,0.5581006968252195,0.5802186722392253,0.5359827214112138,0.041733893343505975,0.6046131743019788,,,0.0,0.5140253005,0.620145477546,"['failures_(-0.003, 1]', 'failures_(2, 3]', 'higher==yes', 'paid==yes']",0.26666666666666666
50,0.5404422026875266,0.5645388030160279,0.5163456023590254,0.05166115104442263,0.5620445601390459,0.5835953750855795,0.5404937451925126,0.04066373144961263,0.6046131743019788,,,0.0,0.5723752594,0.658006867263,"['Pstatus==T', 'failures_(-0.003, 1]', 'failures_(2, 3]', 'higher==yes', 'studytime_(0.997, 2]']",0.3333333333333333
60,0.5495076847943479,0.5741427386124174,0.5248726309762783,0.0528155515273026,0.5669180127458953,0.5937329626406449,0.5401030628511456,0.050596505239367345,0.670528869612361,,,0.0,0.6079879896,0.656268546128,"['Pstatus==T', 'failures_(-0.003, 1]', 'failures_(2, 3]', 'higher==yes', 'paid==yes', 'studytime_(0.997, 2]']",0.4
70,0.5569162439169215,0.5836665614988401,0.5301659263350029,0.05735050497771731,0.5727543438627825,0.5975490737778056,0.547959613947759,0.046784599150036466,0.670528869612361,,,0.0,0.6259199287,0.668961687901,"['absences_(21.333, 32]', 'failures_(-0.003, 1]', 'failures_(2, 3]', 'higher==yes', 'paid==yes', 'studytime_(0.997, 2]']",0.4
80,0.5715790853975997,0.5938836813002683,0.5492744894949314,0.047819239320231376,0.600129701975667,0.6247156080363606,0.5755437959149731,0.046390574276555054,0.670528869612361,,,0.0,0.6549693342,0.657744736604,"['Pstatus==T', 'absences_(21.333, 32]', 'failures_(-0.003, 1]', 'failures_(2, 3]', 'higher==yes', 'paid==yes', 'studytime_(0.997, 2]']",0.4666666666666667
90,0.5750354356796482,0.5941877735762953,0.5558830977830014,0.041061054565535895,0.6043662239089185,0.6304158489794133,0.5783165988384237,0.0491524316299734,0.6713383934218848,,,0.0,0.670924424,0.65848513599,"['Pstatus==T', 'absences_(21.333, 32]', 'failures_(-0.003, 1]', 'failures_(1, 2]', 'failures_(2, 3]', 'higher==yes', 'paid==yes', 'studytime_(0.997, 2]']",0.5333333333333333
100,0.5862795505298893,0.604008255906232,0.5685508451535471,0.038008902242777885,0.6092817889964335,0.6376445245717749,0.5809190534210921,0.053516986038506034,0.6713383934218848,,,0.0,0.6854491268,0.646880229511,"['Pstatus==T', 'absences_(21.333, 32]', 'failures_(-0.003, 1]', 'failures_(1, 2]', 'failures_(2, 3]', 'famsize==LE3', 'higher==yes', 'paid==yes', 'studytime_(0.997, 2]']",0.6
110,0.5946149061775248,0.6114203665304875,0.5778094458245625,0.0360295400110265,0.6130513423585753,0.6370091163892565,0.5890935683278943,0.045205366559505626,0.6389210716544682,,,0.0,0.6973200369,0.665817791633,"['Fjob_teacher', 'Pstatus==T', 'absences_(21.333, 32]', 'failures_(-0.003, 1]', 'failures_(1, 2]', 'failures_(2, 3]', 'famsize==LE3', 'higher==yes', 'paid==yes', 'studytime_(0.997, 2]']",0.6666666666666666
120,0.5991654059473253,0.6151265927785897,0.5832042191160608,0.03421948625520042,0.6159095934388935,0.6380443207835038,0.5937748660942834,0.04176550217171282,0.6389210716544682,,,0.0,0.709190947,0.680216589862,"['Medu_(-0.004, 1.333]', 'Pstatus==T', 'absences_(21.333, 32]', 'failures_(-0.003, 1]', 'failures_(1, 2]', 'failures_(2, 3]', 'famsize==LE3', 'higher==yes', 'paid==yes', 'studytime_(0.997, 2]']",0.6666666666666666
130,0.6143303385870477,0.6309819575724336,0.5976787196016617,0.03569971663267007,0.6320698685546325,0.6486033528162021,0.615536384293063,0.031196646883509288,0.6551825246227524,,,0.0,0.7210618571,0.692608927442,"['Fjob_teacher', 'Medu_(-0.004, 1.333]', 'Pstatus==T', 'absences_(21.333, 32]', 'failures_(-0.003, 1]', 'failures_(1, 2]', 'failures_(2, 3]', 'famsize==LE3', 'higher==yes', 'paid==yes', 'studytime_(0.997, 2]']",0.7333333333333333
140,0.6244497347326027,0.6388860760609603,0.6100133934042451,0.030950341530585124,0.6436831172696784,0.661537490844275,0.6258287436950816,0.03368900220431085,0.6551825246227524,,,0.0,0.7326816193,0.694919445197,"['Fjob_teacher', 'Medu_(-0.004, 1.333]', 'Mjob_other', 'Pstatus==T', 'absences_(21.333, 32]', 'failures_(-0.003, 1]', 'failures_(1, 2]', 'failures_(2, 3]', 'famsize==LE3', 'higher==yes', 'paid==yes', 'studytime_(0.997, 2]']",0.8
