,3,5,7,9,11
3,0.7841537662995444,0.8189614431585841,0.832476928557547,0.8381610195634464,0.8423576553614786
4,0.7877831884411007,0.819076989223266,0.8319721844517389,0.8393994448238132,0.8434800508620323
5,0.7937680777519541,0.8223323922326581,0.833240002968394,0.8402916754853258,0.8438597781624709
6,0.7950580099714075,0.8238674379166402,0.8358797890310525,0.8415809165215746,0.8444428088327689
7,0.7933784817064403,0.8238915908927545,0.8353868769034994,0.8409805916288629,0.8438698637134475
8,0.7918814986861861,0.8226125631948438,0.835248641760111,0.8422395239321768,0.8443930331594892
9,0.7950114895480586,0.8241386865588993,0.8358901093580283,0.8405717081775925,0.8438330917353525
10,0.7953439218806573,0.824884534135199,0.8364916211091412,0.8421145730171661,0.8440490477179307
11,0.7942937784859329,0.8239917798450048,0.8351439521303218,0.8403533560155901,0.8438513756442616
12,0.7971521130505504,0.8246391892224672,0.8346475993946075,0.8421316391191722,0.8442497975036208
